task No.,task_name,execution_time,resource_load,earliest_time,latest_time
341,dwc_ext.usp_ww_infra_tracker_ent_infra_hist,4,0.046,3,1435
342,dwc_ext.usp_ww_iot_spending_guide_fcst,3,0.05,1,1438
343,dwc_ext.usp_ww_odm_tracker_storage_hist,3,0.037,0,1437
344,dwc_ext.usp_ww_odm_tracker_svr_hist,3,0.049,4,1435
345,dwc_ext.usp_ww_pc_monitor_tracker_bundling_hist,3,0.053,0,1436
346,dwc_ext.usp_ww_pc_monitor_tracker_channel_hist,3,0.045,0,1438
347,dwc_ext.usp_ww_pc_monitor_tracker_fcst,3,0.054,3,1436
348,dwc_ext.usp_ww_pc_monitor_tracker_interface_hist,4,0.055,1,1436
349,dwc_ext.usp_ww_pc_monitor_tracker_prelim_hist,3,0.044,3,1435
350,dwc_ext.usp_ww_pc_monitor_tracker_segment_fcst,3,0.042,2,1439
351,dwc_ext.usp_ww_pc_monitor_tracker_segment_hist,3,0.055,2,1436
352,dwc_ext.usp_ww_pc_tracker_channel_fcst,4,0.04,2,1439
353,dwc_ext.usp_ww_pc_tracker_install_base_fcst,3,0.054,4,1438
354,dwc_ext.usp_ww_pc_tracker_os_fcst,3,0.042,0,1439
355,dwc_ext.usp_ww_pc_tracker_os_version_hist,4,0.054,0,1438
356,dwc_ext.usp_ww_pc_tracker_period_channel_fcst,3,0.056,0,1435
357,dwc_ext.usp_ww_pc_tracker_period_segment_fcst,3,0.049,3,1435
358,dwc_ext.usp_ww_pc_tracker_price_band_units_fcst,3,0.035,2,1436
359,dwc_ext.usp_ww_pc_tracker_price_band_value_fcst,3,0.055,3,1435
360,dwc_ext.usp_ww_pc_tracker_segbycha_fcst,3,0.044,4,1436
361,dwc_ext.usp_ww_pc_tracker_segment_fcst,3,0.04,3,1436
362,dwc_ext.usp_ww_pcd_tracker_channel_hist,4,0.032,4,1435
363,dwc_ext.usp_ww_pcd_tracker_os_channel_hist,3,0.05,3,1439
364,dwc_ext.usp_ww_pcd_tracker_os_segment_hist,3,0.047,3,1437
365,dwc_ext.usp_ww_pcd_tracker_prelim_hist,3,0.035,2,1438
366,dwc_ext.usp_ww_pcd_tracker_productdetail_channel_hist,3,0.042,0,1437
367,dwc_ext.usp_ww_pcd_tracker_productdetail_segment_hist,4,0.036,1,1438
368,dwc_ext.usp_ww_pcd_tracker_segbycha_hist,3,0.043,1,1438
369,dwc_ext.usp_ww_pcd_tracker_segment_hist,4,0.059,0,1438
370,dwc_ext.usp_ww_pcd_tracker_workstation_application_group_fcst,4,0.044,1,1438
371,dwc_ext.usp_ww_pcd_tracker_workstation_application_hist,3,0.037,1,1435
372,dwc_ext.usp_ww_pcd_tracker_workstation_channel_hist,4,0.054,0,1435
373,dwc_ext.usp_ww_pcd_tracker_workstation_countryaddon_fcst,3,0.041,0,1436
374,dwc_ext.usp_ww_pcd_tracker_workstation_fcst,3,0.045,2,1438
375,dwc_ext.usp_ww_pcd_tracker_workstation_model_hist,3,0.045,3,1437
376,dwc_ext.usp_ww_pcd_tracker_workstation_os_fcst,3,0.046,2,1436
377,dwc_ext.usp_ww_pcd_tracker_workstation_os_hist,3,0.047,3,1438
378,dwc_ext.usp_ww_pcd_tracker_workstation_segment_hist,3,0.052,4,1439
379,dwc_ext.usp_ww_phone_tracker_channel_hist,4,0.035,0,1439
380,dwc_ext.usp_ww_phone_tracker_fcst,3,0.055,2,1438
381,dwc_ext.usp_ww_phone_tracker_model_hist,3,0.03,0,1435
382,dwc_ext.usp_ww_phone_tracker_prelim_hist,3,0.052,2,1435
383,dwc_ext.usp_ww_phone_tracker_price_band_fcst,3,0.031,4,1439
384,dwc_ext.usp_ww_phone_tracker_segment_hist,3,0.033,4,1436
385,dwc_ext.usp_ww_services_ap_fcst,3,0.056,0,1436
386,dwc_ext.usp_ww_services_ap_foundation_hist,3,0.032,1,1437
387,dwc_ext.usp_ww_services_ap_industry_hist,3,0.044,2,1439
388,dwc_ext.usp_ww_smart_home_tracker_fcst,3,0.04,1,1436
389,dwc_ext.usp_ww_tablet_tracker_channel_fcst,3,0.05,4,1439
390,dwc_ext.usp_ww_tablet_tracker_channel_hist,3,0.033,3,1435
391,dwc_ext.usp_ww_tablet_tracker_detachable_channel_fcst,3,0.055,1,1438
392,dwc_ext.usp_ww_tablet_tracker_detachable_fcst,3,0.035,3,1436
393,dwc_ext.usp_ww_tablet_tracker_detachable_segment_fcst,3,0.04,3,1435
394,dwc_ext.usp_ww_tablet_tracker_period_channel_fcst,3,0.055,0,1435
395,dwc_ext.usp_ww_tablet_tracker_period_fcst,3,0.054,1,1436
396,dwc_ext.usp_ww_tablet_tracker_period_segment_fcst,4,0.048,0,1438
397,dwc_ext.usp_ww_tablet_tracker_screen_size_channel_fcst,3,0.038,4,1437
398,dwc_ext.usp_ww_tablet_tracker_screen_size_fcst,3,0.037,3,1438
399,dwc_ext.usp_ww_tablet_tracker_screen_size_segment_fcst,3,0.035,4,1435
400,dwc_ext.usp_ww_tablet_tracker_segment_fcst,3,0.049,0,1439
401,dwc_ext.usp_ww_tablet_tracker_segment_hist,3,0.051,0,1437
402,dwc_ext.usp_ww_tablet_tracker_segmentaddon_channel_fcst,3,0.036,2,1436
403,dwc_ext.usp_ww_tablet_tracker_segmentaddon_channel_hist,3,0.058,2,1436
404,dwc_ext.usp_ww_tablet_tracker_segmentaddon_fcst,3,0.058,1,1437
405,dwc_ext.usp_ww_tablet_tracker_segmentaddon_hist,4,0.046,4,1438
406,dwc_ext.usp_ww_tablet_tracker_segmentaddon_segment_fcst,3,0.05,4,1439
407,dwc_ext.usp_ww_tablet_tracker_segmentaddon_segment_hist,4,0.051,2,1439
408,dwc_fi.usp_backlog_master_fact,50,0.044,1,1438
409,dwc_fi.usp_base_ebr_master_fact_delta,2,0.043,3,1437
410,dwc_fi.usp_enterprise_and_public_sector_funding_high_lvl_data,1,0.042,1,1438
411,dwc_fi.usp_exp_backlog_to_mcmt,1,0.037,2,1439
412,dwc_fi.usp_fact_fi_pcsd_playbook_actual_dataset,3,0.046,4,1437
413,dwc_fi.usp_fact_fi_pcsd_playbook_adhoc_dataset,3,0.041,2,1438
414,dwc_fi.usp_fact_fi_pcsd_playbook_bpc_dataset,1,0.046,1,1436
415,dwc_fi.usp_fact_row_fi_meas_master_allocation,27,0.057,4,1439
416,dwc_fi.usp_fact_row_fi_meas_master_allocation_lgap,7,0.052,1,1439
417,dwc_fi.usp_fact_row_fi_meas_master_daily_delta_full,9,0.059,2,1435
418,dwc_fi.usp_fact_row_fi_meas_master_emea_specific_dummy_delta_full,6,0.05,1,1435
419,dwc_fi.usp_fact_row_fi_meas_master_self_update,9,0.034,3,1438
420,dwc_fi.usp_fact_row_fi_meas_master_service_upsell,8,0.041,3,1439
421,dwc_fi.usp_fact_row_fi_meas_master_to_ludp_delta_full,9,0.049,2,1436
422,dwc_fi.usp_fact_row_svc_upsell_master_delta,6,0.042,0,1438
423,dwc_fi.usp_fi_meas_actl_master_fact_prc_delta,2,0.032,4,1436
424,dwc_fi.usp_fi_meas_backlog_cc_dimension,1,0.036,4,1436
425,dwc_fi.usp_fin_meas_profit_performance_data_set,1,0.048,3,1435
426,dwc_fi.usp_fin_qtr_business_review_and_plan_of_record_data_set,8,0.056,4,1436
427,dwc_fi.usp_prc_fin_pnl_statement_sum_with_full_pti_fact_detal,1,0.048,1,1435
428,dwc_fi.usp_prc_new_ebr_sti_master_fact_delta,2,0.052,3,1439
429,dwc_fi.usp_prc_svc_upsell_booking_master_fact,2,0.032,4,1435
430,dwc_fi.usp_pscd_fin_meas_playbook_data_set,2,0.031,2,1436
431,dwc_fi.usp_row_fi_meas_pca_allo_fact,6,0.055,4,1437
432,dwc_fi.usp_row_fi_meas_pca_cons_fact_delta_full,10,0.04,2,1437
433,dwc_fi.usp_sw_detail_master_fact,4,0.046,4,1439
434,dwc_fi.usp_swr_master_fact,12,0.051,1,1437
435,dwc_ms.usp_acnt_crm_dwc,1,0.038,0,1436
436,dwc_ms.usp_acnt_cross_reference_dwc,1,0.048,4,1438
437,dwc_ms.usp_acnt_dwc,6,0.033,1,1439
438,dwc_ms.usp_acnt_hier_dwc,4,0.046,1,1435
439,dwc_ms.usp_bms_ww_chnl_inv_detail,5,0.044,4,1438
440,dwc_ms.usp_csdc_chnl_inv,1,0.054,3,1438
441,dwc_ms.usp_csdc_chnl_inv_bu_level6,1,0.035,0,1438
442,dwc_ms.usp_csdc_chnl_inv_im,2,0.05,0,1437
443,dwc_ms.usp_csdc_chnl_inv_match_customer4,1,0.031,2,1438
444,dwc_ms.usp_csdc_chnl_inv_region_flag,1,0.055,0,1439
445,dwc_ms.usp_csdc_chnl_inv_report_method,1,0.056,0,1438
446,dwc_ms.usp_csdc_inv_age,1,0.046,2,1438
447,dwc_ms.usp_csdc_inv_age_im,1,0.046,2,1437
448,dwc_ms.usp_csdc_sti_bu_lvl6_dwc,1,0.059,1,1439
449,dwc_ms.usp_csdc_sti_bypn_agency,1,0.054,3,1438
450,dwc_ms.usp_csdc_sti_bypn_customer,1,0.058,4,1439
451,dwc_ms.usp_csdc_sti_bypn_full,1,0.056,0,1437
452,dwc_ms.usp_csdc_sti_bypn_match_report_method,1,0.041,0,1435
453,dwc_ms.usp_csdc_sti_bypn_update_rtm,1,0.058,3,1436
454,dwc_ms.usp_csdc_sti_jd_lock,1,0.04,1,1439
455,dwc_ms.usp_csdc_sti_pn_increment,1,0.052,4,1437
456,dwc_ms.usp_csdc_sti_update_pn_dwc,1,0.035,0,1436
457,dwc_ms.usp_csdc_stock_adj,1,0.041,4,1435
458,dwc_ms.usp_csdc_stock_adj_bu_level6,1,0.057,3,1436
459,dwc_ms.usp_csdc_stock_adj_im,1,0.052,2,1436
460,dwc_ms.usp_csdc_stock_adj_match_customer4,1,0.059,2,1435
461,dwc_ms.usp_csdc_stock_adj_patner_lock,1,0.053,1,1436
462,dwc_ms.usp_csdc_stock_adj_region_flag,1,0.041,0,1435
463,dwc_ms.usp_employee_territory_acnt,9,0.038,1,1435
464,dwc_ms.usp_exp_acnt_dwc,1,0.057,0,1436
465,dwc_ms.usp_fgi_inhouse_vmi,2,0.058,3,1438
466,dwc_ms.usp_fgi_inhouse_vmi_wo_order,1,0.03,4,1435
467,dwc_ms.usp_fgi_lecoo_ms_inventory,9,0.05,1,1439
468,dwc_ms.usp_lecoo_sales_data_dwc,8,0.05,2,1437
469,dwc_ms.usp_prc_csdc_activation,1,0.032,4,1435
470,dwc_ms.usp_prc_csdc_ssdc_activation_im,17,0.053,0,1438
471,dwc_ms.usp_prc_fiscal_week,1,0.055,2,1438
472,dwc_ms.usp_prc_operation_billing,2,0.033,3,1439
473,dwc_ms.usp_prc_ssdc_activation_im,10,0.036,3,1439
474,dwc_ms.usp_prc_ssdc_activation_im_old,15,0.038,0,1437
475,dwc_ms.usp_sell_in_kpi_dwc_bw_184update,1,0.058,3,1435
476,dwc_ms.usp_sell_in_kpi_dwc_bw_and_lecoo_duichong,15,0.036,3,1438
477,dwc_ms.usp_sell_in_kpi_dwc_cdc,3,0.038,4,1436
478,dwc_ms.usp_sell_in_kpi_dwc_common,20,0.031,2,1436
479,dwc_ms.usp_sell_in_kpi_dwc_csdc,4,0.046,3,1435
480,dwc_ms.usp_sell_in_kpi_dwc_del_xc,4,0.044,3,1436
481,dwc_ms.usp_sell_in_kpi_dwc_finance_update,8,0.041,3,1437
482,dwc_ms.usp_sell_in_kpi_dwc_huishang,3,0.05,0,1436
483,dwc_ms.usp_sell_in_kpi_dwc_manual_adj,7,0.047,4,1439
484,dwc_ms.usp_sell_in_kpi_dwc_rel,7,0.041,3,1436
485,dwc_ms.usp_sell_in_kpi_dwc_sci,16,0.037,2,1436
486,dwc_ms.usp_sell_in_kpi_dwc_sci_update_his,39,0.033,3,1437
487,dwc_ms.usp_sell_in_kpi_dwc_xinchuang,5,0.037,3,1435
488,dwc_ms.usp_so_dwc,1,0.036,0,1439
489,dwc_ms.usp_ssdc_chnl_manual_inv_age,1,0.03,2,1436
490,dwc_ms.usp_ssdc_fgi_dwc,4,0.031,0,1436
491,dwc_ms.usp_ssdc_inv_adj_detail,2,0.056,3,1439
492,dwc_ms.usp_ssdc_jd_data_handle,19,0.049,1,1437
493,dwc_ms.usp_ssdc_sec_data_handle,3,0.042,0,1436
494,dwc_ms.usp_ssdc_sec_data_result_table,1,0.042,4,1436
495,dwc_ms.usp_ssdc_sti_bysn_adjust,1,0.055,0,1436
496,dwc_ms.usp_ssdc_sti_bysn_core_lbl,10,0.051,2,1437
497,dwc_ms.usp_ssdc_sti_bysn_core_main,32,0.059,4,1437
498,dwc_ms.usp_ssdc_sti_bysn_core_merge,5,0.037,2,1438
499,dwc_ms.usp_ssdc_sti_bysn_core_model,15,0.047,0,1439
500,dwc_ms.usp_ssdc_sti_bysn_core_pool,8,0.03,3,1438
501,dwc_ms.usp_ssdc_sti_bysn_init,2,0.049,2,1436
502,dwc_ms.usp_ssdc_sti_bysn_jd,52,0.047,3,1436
503,dwc_ms.usp_ssdc_sti_bysn_jd_byday,45,0.058,0,1436
504,dwc_ms.usp_ssdc_sti_bysn_jd_init,9,0.033,2,1436
505,dwc_ms.usp_ssdc_sti_bysn_jd_init_history,1,0.038,3,1436
506,dwc_ms.usp_ssdc_sti_bysn_jd_prepare,1,0.043,1,1436
507,dwc_ms.usp_ssdc_sti_bysn_jd_sku,4,0.033,3,1437
508,dwc_ms.usp_ssdc_sti_bysn_job_on05,2,0.038,2,1436
509,dwc_ms.usp_ssdc_sti_bysn_job_on06,115,0.051,1,1438
510,dwc_ms.usp_ssdc_sti_bysn_job_on15,171,0.053,4,1435
511,dwc_ms.usp_ssdc_sti_bysn_job_on15_01,1,0.046,3,1439
512,dwc_ms.usp_ssdc_sti_bysn_std,2,0.051,2,1436
513,dwc_ms.usp_ssdc_wide_table_dimension_splicing,3,0.049,3,1439
514,dwc_ms.usp_svc_prc_rel_opportunity,1,0.05,3,1436
515,dwc_ms.usp_usp_sell_in_kpi_dwc_codata,1,0.043,4,1439
516,dwc_prd.usp_product_master,2,0.053,1,1435
517,dwc_sc.usp_acc_box_commit,4,0.057,3,1439
518,dwc_sc.usp_acc_parts_inv_aging,1,0.057,1,1438
519,dwc_sc.usp_ca_projection,2,0.032,4,1435
520,dwc_sc.usp_deliv_accuracy,5,0.036,1,1435
521,dwc_sc.usp_deliv_serial_no,1,0.052,0,1439
522,dwc_sc.usp_dim_product,1,0.037,4,1437
523,dwc_sc.usp_finish_goods_shpmt,2,0.054,2,1438
524,dwc_sc.usp_inv,2,0.042,3,1435
525,dwc_sc.usp_long_term_fcst,1,0.058,0,1437
526,dwc_sc.usp_material_master,2,0.058,0,1438
527,dwc_sc.usp_mbg_bkt_master,1,0.05,4,1435
528,dwc_sc.usp_mbg_ctb,1,0.038,4,1436
529,dwc_sc.usp_mbg_fgi_aging,1,0.048,4,1439
530,dwc_sc.usp_mbg_geo_dim,1,0.038,3,1436
531,dwc_sc.usp_mbg_offset_ctb,1,0.04,3,1436
532,dwc_sc.usp_mbg_offset_one_plan,1,0.034,2,1439
533,dwc_sc.usp_mbg_offset_parts_ctb,6,0.049,1,1435
534,dwc_sc.usp_mbg_offset_parts_one_plan,12,0.045,2,1437
535,dwc_sc.usp_mbg_offset_parts_pdp,4,0.049,3,1436
536,dwc_sc.usp_mbg_offset_pdp,1,0.039,4,1439
537,dwc_sc.usp_mbg_one_plan,1,0.04,4,1436
538,dwc_sc.usp_mbg_parts_inv_aging,4,0.05,4,1436
539,dwc_sc.usp_mbg_parts_supply,2,0.041,0,1439
540,dwc_sc.usp_mbg_pdp,1,0.049,1,1438
541,dwc_sc.usp_mfg_order_close_rate,3,0.05,4,1437
542,dwc_sc.usp_on_time_deliv,14,0.039,4,1435
543,dwc_sc.usp_parts_inv,1,0.039,3,1438
544,dwc_sc.usp_pcg_box_commit,1,0.05,4,1439
545,dwc_sc.usp_pcg_geo_gross_fcst,2,0.048,2,1439
546,dwc_sc.usp_pcg_parts_inv_aging,2,0.047,2,1438
547,dwc_sc.usp_pcg_prc_inhouse_inv_aging,9,0.048,0,1435
548,dwc_sc.usp_pcg_prc_vendor_mgmt_inv_aging,3,0.033,2,1439
549,dwc_sc.usp_pcsd_backlog_01,5,0.037,0,1437
550,dwc_sc.usp_pcsd_backlog_02,5,0.035,0,1439
551,dwc_sc.usp_pcsd_backlog_sum,2,0.05,4,1437
552,dwc_sc.usp_pcsd_fgi_aging,7,0.054,4,1438
553,dwc_sc.usp_pcsd_order_detail_weekly,4,0.037,4,1436
554,dwc_sc.usp_pcsd_prc_backlog,7,0.059,3,1439
555,dwc_sc.usp_pcsd_prc_commercial_supply_sum,1,0.052,2,1435
556,dwc_sc.usp_pcsd_prc_cons_and_smb_dc_fgi_sum,1,0.051,3,1438
557,dwc_sc.usp_planned_ship_dt_history,5,0.036,2,1436
558,dwc_sc.usp_po,2,0.051,1,1435
559,dwc_sc.usp_po_gr,3,0.047,4,1439
560,dwc_sc.usp_prc_serial_no,1,0.036,1,1439
561,dwc_sc.usp_prc_shippable_qty,5,0.056,4,1436
562,dwc_sc.usp_prc_shpmt_and_shippable_qty,1,0.051,4,1439
563,dwc_sc.usp_prep_inv_gl_parts,1,0.047,0,1437
564,dwc_sc.usp_prep_sc_manufacture_wip_mo,1,0.052,1,1439
565,dwc_sc.usp_replenish,1,0.035,3,1438
566,dwc_sc.usp_site_dim,1,0.038,0,1435
567,dwc_sc.usp_source_site_mapping,1,0.034,1,1439
568,dwc_sc.usp_zbw_inv_gl_fgi,1,0.046,1,1436
569,dwc_srv.usp_booking_chnl_flg_information_determ,10,0.045,1,1436
570,dwc_srv.usp_con_svc_chnl_flg_information_determ,8,0.058,3,1437
571,dwc_srv.usp_con_svc_stb_registration_detail_dwc,2,0.034,1,1435
572,dwc_srv.usp_prc_svc_upsell_booking_master_fact_dwc_rel,14,0.052,0,1439
573,dwc_srv.usp_prc_svc_upsell_booking_master_fact_dwc_smb,5,0.052,0,1438
574,dwc_srv_ww.usp_svc_booking_simulation,15,0.039,1,1435
575,dwc_srv_ww.usp_svc_booking_simulation_backlog,13,0.046,0,1436
576,dwc_srv_ww.usp_svc_booking_simulation_billed,6,0.057,1,1438
577,dwc_srv_ww.usp_svc_booking_simulation_shipped,1,0.035,3,1438
578,dwc_srv_ww.usp_t_pcsd_backlog_st,4,0.057,2,1439
579,dwd_corp.usp_country,1,0.05,2,1437
580,dwd_corp.usp_dist_chnl,1,0.051,3,1438
581,dwd_corp.usp_div,1,0.059,1,1436
582,dwd_corp.usp_isg_china_lenovo_area_mapping,1,0.048,0,1435
583,dwd_corp.usp_isg_china_manage_region_and_lenovo_region_mapping,1,0.054,4,1438
584,dwd_corp.usp_iso_country,1,0.044,1,1435
585,dwd_corp.usp_iso_curr,1,0.036,3,1437
586,dwd_corp.usp_lenovo_employee,2,0.056,2,1439
587,dwd_corp.usp_lenovo_sales_office,1,0.046,2,1437
588,dwd_corp.usp_lenovo_sales_org,1,0.049,0,1439
589,dwd_corp.usp_prc_area_mapping,1,0.04,3,1438
590,dwd_corp.usp_prc_combat_unit,1,0.053,2,1437
591,dwd_corp.usp_prc_county_combat_unit_mapping,1,0.039,2,1436
592,dwd_corp.usp_prc_fight_region,1,0.031,1,1437
593,dwd_corp.usp_prc_manage_region,1,0.034,2,1439
594,dwd_corp.usp_prc_province_fight_region_mapping,1,0.047,3,1435
595,dwd_corp.usp_prc_province_sales_region_mapping,1,0.044,2,1435
596,dwd_corp.usp_prc_region,1,0.056,3,1436
597,dwd_corp.usp_prc_store,1,0.057,1,1437
598,dwd_corp.usp_province,1,0.046,2,1438
599,dwd_corp.usp_ref_isg_china_region_lenovo_leader_mapping,1,0.032,0,1437
600,dwd_corp.usp_sales_geo_hier,1,0.03,0,1438
601,dwd_corp.usp_units_of_meas,1,0.058,4,1436
602,dwd_fi.usp_acct_doc_type,1,0.046,3,1438
603,dwd_fi.usp_bpc_acnt,2,0.053,0,1436
604,dwd_fi.usp_bpc_case,1,0.036,4,1439
605,dwd_fi.usp_bpc_chnl,1,0.042,2,1435
606,dwd_fi.usp_bpc_cust,2,0.055,4,1435
607,dwd_fi.usp_bpc_geo,2,0.054,3,1436
608,dwd_fi.usp_bpc_layer,2,0.05,4,1438
609,dwd_fi.usp_bpc_product,2,0.048,1,1438
610,dwd_fi.usp_bpc_svc_meas,2,0.033,4,1439
611,dwd_fi.usp_bpc_time,1,0.042,4,1437
612,dwd_fi.usp_bpc_wwmeas,2,0.056,0,1438
613,dwd_fi.usp_bpc_wwmeas_for_sci,1,0.037,3,1436
614,dwd_fi.usp_chart_of_acnt,1,0.043,0,1437
615,dwd_fi.usp_combine_billing_condition_delta_full,4,0.043,4,1439
616,dwd_fi.usp_combine_billing_hdr_delta_full,3,0.044,2,1437
617,dwd_fi.usp_combine_billing_item_delta_full,6,0.056,4,1438
618,dwd_fi.usp_controlling_area,1,0.042,2,1436
619,dwd_fi.usp_cost_center,2,0.033,4,1438
620,dwd_fi.usp_curr,1,0.034,0,1435
621,dwd_fi.usp_dim_fi_pcsd_playbook_seg,1,0.057,4,1439
622,dwd_fi.usp_dim_fi_pcsd_product,1,0.045,3,1437
623,dwd_fi.usp_dim_fi_pcsd_product_ind,1,0.038,0,1438
624,dwd_fi.usp_dim_fi_pcsd_seg,1,0.037,2,1437
625,dwd_fi.usp_exrt,2,0.044,3,1438
626,dwd_fi.usp_fact_fi_actl_pnl_data_set,7,0.056,2,1439
627,dwd_fi.usp_fact_fi_playbook_ssg_dataset,1,0.055,2,1437
628,dwd_fi.usp_fi_acct_doc_delta_full,5,0.031,2,1436
629,dwd_fi.usp_fi_acct_doc_hdr_delta_full,3,0.046,4,1437
630,dwd_fi.usp_fi_meas_daily_transaction_tmc_projection_base_talend_to_mcmt_delta_full,1,0.042,2,1436
631,dwd_fi.usp_fi_meas_daily_transaction_tmc_projection_base_to_mcmt_sdms_delta_full,1,0.058,4,1436
632,dwd_fi.usp_fi_meas_pca_detail_fact_delta_full,7,0.044,1,1439
633,dwd_fi.usp_fi_pcsd_bpc_dataset_series,1,0.047,4,1436
634,dwd_fi.usp_fi_pcsd_prd_series,1,0.051,0,1438
635,dwd_fi.usp_fi_qbr_product_det,1,0.054,2,1436
636,dwd_fi.usp_finance_pcsd_playbook_fctot_case,1,0.047,0,1439
637,dwd_fi.usp_finance_pcsd_product,1,0.05,2,1438
638,dwd_fi.usp_function_area,1,0.057,3,1435
639,dwd_fi.usp_isg_prc_billing,3,0.048,2,1438
640,dwd_fi.usp_isg_product_segment,4,0.046,0,1438
641,dwd_fi.usp_isg_seg_performance_order_loads_detail,1,0.03,1,1436
642,dwd_fi.usp_lenovo_company,1,0.04,2,1438
643,dwd_fi.usp_lsump_svc_upsell_cost_by_wo_delta,2,0.042,3,1435
644,dwd_fi.usp_movement_type,1,0.037,4,1439
645,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_ap_ps,1,0.034,1,1439
646,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_bia,4,0.033,4,1436
647,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_bmc_allocation,14,0.042,2,1438
648,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_delta_full,3,0.056,0,1439
649,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_emea_ps,1,0.058,4,1437
650,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_gaap,8,0.044,4,1435
651,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_na_chromebook,2,0.058,1,1439
652,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_na_topseller,4,0.041,2,1437
653,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_reset_dummy,1,0.054,3,1436
654,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_revenue_allocation,4,0.037,0,1436
655,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_software_split,1,0.036,0,1438
656,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_software_topseller,20,0.043,2,1438
657,dwd_fi.usp_po_condition_delta,5,0.04,1,1439
658,dwd_fi.usp_profit_center,1,0.04,2,1438
659,dwd_fi.usp_profit_performance_business_unit,1,0.054,3,1437
660,dwd_fi.usp_profit_performance_geo,1,0.042,4,1439
661,dwd_fi.usp_profit_performance_series,1,0.051,0,1438
662,dwd_fi.usp_svc_bpc_acnt,2,0.046,2,1439
663,dwd_fi.usp_svc_bpc_case,1,0.046,2,1435
664,dwd_fi.usp_svc_bpc_time,1,0.044,1,1438
665,dwd_fi.usp_swr_price_configration_table,1,0.056,4,1439
666,dwd_fi.usp_trading_partner,1,0.057,2,1436
667,dwd_fi.usp_ww_fi_pcsd_playbook_dm_geo,1,0.055,2,1439
668,dwd_fi.usp_ww_fi_ssg_product_mapping,1,0.04,0,1435
669,dwd_fi.usp_ww_fi_w1_account,1,0.032,0,1435
670,dwd_fi.usp_ww_fi_w1_channel,1,0.058,2,1437
671,dwd_fi.usp_ww_fi_w1_channel_mapping,1,0.053,0,1437
672,dwd_fi.usp_ww_fi_w1_geo,1,0.043,1,1439
673,dwd_fi.usp_ww_fi_w1_geo_mapping,1,0.048,2,1437
674,dwd_fi.usp_ww_fi_w1_layer,1,0.031,4,1436
675,dwd_fi.usp_ww_fi_w1_layer_mapping,1,0.036,4,1437
676,dwd_fi.usp_ww_fi_w1_product,1,0.058,3,1439
677,dwd_fi.usp_ww_fi_w1_segment,1,0.045,4,1436
678,dwd_fi.usp_ww_fi_w1_segment_mapping,1,0.03,4,1437
679,dwd_ms.usp_SMB_PRODUCT_SEG_BY_PH4,1,0.054,2,1435
680,dwd_ms.usp_acnt,6,0.034,4,1435
681,dwd_ms.usp_acnt_addr_rel,2,0.041,3,1439
682,dwd_ms.usp_acnt_alias_nm,3,0.041,3,1439
683,dwd_ms.usp_acnt_alt_identity,2,0.039,4,1437
684,dwd_ms.usp_acnt_crm,9,0.049,0,1435
685,dwd_ms.usp_acnt_identity_type,1,0.037,4,1437
686,dwd_ms.usp_acnt_nm_alias_type,1,0.056,1,1439
687,dwd_ms.usp_acnt_regional_dc,1,0.055,3,1439
688,dwd_ms.usp_acnt_rel,3,0.041,3,1437
689,dwd_ms.usp_acnt_sector_to_industry,1,0.058,2,1439
690,dwd_ms.usp_acnt_status,1,0.051,3,1435
691,dwd_ms.usp_acnt_status_rsn,1,0.041,2,1439
692,dwd_ms.usp_acnt_type,1,0.059,1,1435
693,dwd_ms.usp_bp_determ,1,0.038,4,1438
694,dwd_ms.usp_bp_sales_transaction,1,0.034,0,1436
695,dwd_ms.usp_bp_subtype,1,0.037,2,1437
696,dwd_ms.usp_bp_type,1,0.041,2,1439
697,dwd_ms.usp_business_group,1,0.047,4,1437
698,dwd_ms.usp_bysn_sti_data_source_lecoo_daily,5,0.046,3,1436
699,dwd_ms.usp_bysn_sti_data_source_lecoo_final,1,0.034,0,1437
700,dwd_ms.usp_bysn_sti_data_source_sec,3,0.035,1,1438
701,dwd_ms.usp_cdc_and_rdc_shipping_reverse,1,0.031,3,1437
702,dwd_ms.usp_china_idc_yoy_target,1,0.045,3,1438
703,dwd_ms.usp_ciop_prc_bms_con_reseller_transformation,1,0.058,4,1436
704,dwd_ms.usp_city,1,0.047,3,1436
705,dwd_ms.usp_con_cust_seg,1,0.039,0,1435
706,dwd_ms.usp_con_cust_segmentation4_determ,1,0.059,0,1435
707,dwd_ms.usp_con_lecoo_cust_seg_chnl_mapping,1,0.03,4,1436
708,dwd_ms.usp_con_product_seg_by_ph4,1,0.039,2,1436
709,dwd_ms.usp_con_push_out,2,0.037,4,1435
710,dwd_ms.usp_csdc_inv,1,0.037,0,1438
711,dwd_ms.usp_csdc_sti_bypn_dwd,1,0.059,2,1436
